0.911838 915
0.91484 679
0.917843 552
0.920845 451
0.923848 339
0.92685 448
0.929852 606
0.932855 828
0.935857 796
0.93886 706
0.941862 740
0.944865 722
0.947867 525
0.95087 411
0.953872 406
0.956875 647
0.959877 677
0.96288 491
0.965882 531
0.968884 558
0.971887 749
0.974889 567
0.977892 363
0.980894 504
0.983897 544
0.986899 608
0.989902 676
0.992904 684
0.995907 836
0.998909 1000
1.00191 945
1.00491 753
1.00792 750
1.01092 823
1.01392 683
1.01692 444
1.01993 330
1.02293 550
1.02593 672
1.02893 462
1.03194 461
1.03494 542
1.03794 423
1.04094 470
1.04395 637
1.04695 637
1.04995 737
1.05295 957
1.05596 789
1.05896 525
1.06196 736
1.06496 767
1.06797 556
1.07097 521
1.07397 694
1.07697 588
1.07998 396
1.08298 328
1.08598 358
1.08898 682
1.09199 841
1.09499 617
1.09799 614
1.10099 602
1.104 567
1.107 525
1.11 493
1.113 782
1.11601 1149
1.11901 1178
1.12201 710
1.12501 340
1.12801 489
1.13102 578
1.13402 576
1.13702 573
1.14002 568
1.14303 533
1.14603 566
1.14903 702
1.15203 659
1.15504 614
1.15804 450
1.16104 652
1.16404 905
1.16705 703
1.17005 785
1.17305 849
1.17605 702
1.17906 612
1.18206 426
1.18506 232
1.18806 356
1.19107 471
1.19407 310
1.19707 367
1.20007 547
1.20308 632
1.20608 675
1.20908 473
1.21208 536
1.21509 626
1.21809 762
1.22109 845
1.22409 660
1.2271 751
1.2301 694
1.2331 587
1.2361 732
1.23911 590
1.24211 515
1.24511 611
1.24811 507
1.25112 376
1.25412 353
1.25712 451
1.26012 429
1.26313 283
1.26613 201
1.26913 304
1.27213 505
1.27514 531
1.27814 455
1.28114 497
1.28414 487
1.28715 339
1.29015 358
1.29315 496
1.29615 557
1.29916 449
1.30216 502
1.30516 422
1.30816 373
1.31117 254
1.31417 388
1.31717 347
1.32017 161
1.32318 233
1.32618 311
1.32918 339
1.33218 281
1.33518 352
1.33819 431
1.34119 392
1.34419 272
1.34719 219
1.3502 198
1.3532 211
1.3562 251
1.3592 310
1.36221 252
1.36521 465
1.36821 632
1.37121 646
1.37422 570
1.37722 296
1.38022 238
1.38322 308
1.38623 264
1.38923 217
1.39223 209
1.39523 233
1.39824 376
1.40124 408
1.40424 439
1.40724 329
1.41025 101
1.41325 227
1.41625 223
1.41925 361
1.42226 279
1.42526 266
1.42826 385
1.43126 338
1.43427 430
1.43727 427
1.44027 295
1.44327 271
1.44628 257
1.44928 334
1.45228 2232
1.45528 6018
1.45829 5665
1.46129 1755
1.46429 124
1.46729 79
1.4703 94
1.4733 102
1.4763 172
1.4793 187
1.48231 113
1.48531 66
1.48831 31
1.49131 95
1.49432 131
1.49732 114
1.50032 126
1.50332 110
1.50633 150
1.50933 29
1.51233 20
1.51533 184
1.51834 168
1.52134 71
1.52434 77
1.52734 72
1.53034 118
1.53335 62
1.53635 87
1.53935 210
1.54235 202
1.54536 63
1.54836 22
1.55136 61
1.55436 115
1.55737 176
1.56037 176
1.56337 134
1.56637 71
1.56938 60
1.57238 98
1.57538 110
1.57838 87
1.58139 34
1.58439 148
1.58739 259
1.59039 138
1.5934 36
1.5964 23
1.5994 49
1.6024 128
1.60541 112
1.60841 315
1.61141 312
1.61441 82
1.61742 64
1.62042 252
1.62342 363
1.62642 68
1.62943 75
1.63243 112
1.63543 68
1.63843 14
1.64144 16
1.64444 15
1.64744 37
1.65044 125
1.65345 172
1.65645 161
1.65945 155
1.66245 105
1.66546 151
1.66846 129
1.67146 143
1.67446 75
1.67747 41
1.68047 99
1.68347 88
1.68647 56
1.68948 95
1.69248 124
1.69548 88
1.69848 43
1.70149 9
1.70449 12
1.70749 17
1.71049 47
1.7135 77
1.7165 27
1.7195 17
1.7225 162
1.72551 210
1.72851 83
1.73151 18
1.73451 12
1.73751 23
1.74052 79
1.74352 110
1.74652 100
1.74952 124
1.75253 139
1.75553 327
1.75853 851
1.76153 691
1.76454 114
1.76754 13
1.77054 21
1.77354 75
1.77655 93
1.77955 47
1.78255 18
1.78555 8
1.78856 37
1.79156 66
1.79456 34
1.79756 10
1.80057 11
1.80357 13
1.80657 49
1.80957 113
1.81258 106
1.81558 68
1.81858 20
1.82158 104
1.82459 183
1.82759 95
1.83059 68
1.83359 157
1.8366 135
1.8396 163
1.8426 293
1.8456 103
1.84861 12
1.85161 10
1.85461 8
1.85761 17
1.86062 74
1.86362 114
1.86662 142
1.86962 166
1.87263 117
1.87563 127
1.87863 171
1.88163 106
1.88464 55
1.88764 72
1.89064 40
1.89364 42
1.89665 62
1.89965 67
1.90265 66
1.90565 52
1.90866 80
1.91166 27
1.91466 50
1.91766 51
1.92067 60
1.92367 105
1.92667 63
1.92967 55
1.93267 55
1.93568 22
1.93868 12
1.94168 70
1.94468 62
1.94769 12
1.95069 5
1.95369 5
1.95669 13
1.9597 4
1.9627 27
1.9657 68
1.9687 120
1.97171 43
1.97471 7
1.97771 8
1.98071 18
1.98372 46
1.98672 45
1.98972 50
1.99272 122
1.99573 73
1.99873 71
2.00173 143
2.00473 100
2.00774 67
2.01074 109
2.01374 114
2.01674 93
2.01975 20
2.02275 3
2.02575 87
2.02875 167
2.03176 104
2.03476 61
2.03776 58
2.04076 8
2.04377 39
2.04677 72
2.04977 9
2.05277 7
2.05578 63
2.05878 123
2.06178 52
2.06478 3
2.06779 6
2.07079 7
2.07379 5
2.07679 1
2.0798 17
2.0828 63
2.0858 84
2.0888 201
2.09181 187
2.09481 100
2.09781 192
2.10081 171
2.10382 133
2.10682 171
2.10982 154
2.11282 125
2.11583 58
2.11883 6
2.12183 6
2.12483 35
2.12783 57
2.13084 20
2.13384 9
2.13684 3
2.13984 46
2.14285 96
2.14585 127
2.14885 55
2.15185 13
2.15486 4
2.15786 131
2.16086 196
2.16386 63
2.16687 6
2.16987 53
2.17287 57
2.17587 6
2.17888 7
2.18188 2
2.18488 3
2.18788 5
2.19089 20
2.19389 94
2.19689 169
2.19989 111
2.2029 85
2.2059 110
2.2089 49
2.2119 32
2.21491 90
2.21791 127
2.22091 141
2.22391 137
2.22692 47
2.22992 1
2.23292 6
2.23592 8
2.23893 2
2.24193 58
2.24493 68
2.24793 18
2.25094 99
2.25394 118
2.25694 21
2.25994 1
2.26295 56
2.26595 79
2.26895 6
2.27195 52
2.27496 116
2.27796 126
2.28096 169
2.28396 109
2.28697 2
2.28997 18
2.29297 71
2.29597 51
2.29898 58
2.30198 46
2.30498 2
2.30798 4
2.31099 28
2.31399 79
2.31699 92
2.31999 35
2.323 5
2.326 3
2.329 61
2.332 152
2.335 112
2.33801 35
2.34101 30
2.34401 72
2.34701 23
2.35002 4
2.35302 54
2.35602 46
2.35902 21
2.36203 7
2.36503 63
2.36803 59
2.37103 7
2.37404 56
2.37704 60
2.38004 71
2.38304 47
2.38605 2
2.38905 5
2.39205 2
2.39505 1
2.39806 2
2.40106 2
2.40406 14
2.40706 68
2.41007 40
2.41307 0
2.41607 1
2.41907 2
2.42208 1
2.42508 3
2.42808 0
2.43108 21
2.43409 84
2.43709 25
2.44009 75
2.44309 119
2.4461 54
2.4491 1
2.4521 31
2.4551 63
2.45811 19
2.46111 1
2.46411 2
2.46711 2
2.47012 3
2.47312 1
2.47612 2
2.47912 0
2.48213 54
2.48513 59
2.48813 1
2.49113 65
2.49414 69
2.49714 3
2.50014 1
2.50314 2
2.50615 0
2.50915 12
2.51215 77
2.51515 130
2.51816 59
2.52116 1
2.52416 5
2.52716 1
2.53016 0
2.53317 2
2.53617 3
2.53917 0
2.54217 39
2.54518 83
2.54818 32
2.55118 6
2.55418 1
2.55719 1
2.56019 2
2.56319 1
2.56619 2
2.5692 5
2.5722 2
2.5752 2
2.5782 56
2.58121 65
2.58421 13
2.58721 68
2.59021 61
2.59322 4
2.59622 66
2.59922 69
2.60222 20
2.60523 459
2.60823 842
2.61123 345
2.61423 13
2.61724 51
2.62024 44
2.62324 12
2.62624 69
2.62925 40
2.63225 1
2.63525 0
2.63825 1
2.64126 1
2.64426 0
2.64726 0
2.65026 1
2.65327 38
2.65627 60
2.65927 25
2.66227 40
2.66528 147
2.66828 145
2.67128 48
2.67428 0
2.67729 0
2.68029 0
2.68329 0
2.68629 0
2.6893 0
2.6923 0
2.6953 0
2.6983 1
2.70131 0
2.70431 0
2.70731 4
2.71031 58
2.71332 58
2.71632 0
2.71932 0
2.72232 0
2.72533 0
2.72833 2
2.73133 1
2.73433 0
2.73733 0
2.74034 0
2.74334 0
2.74634 0
2.74934 0
2.75235 0
2.75535 0
2.75835 0
2.76135 1
2.76436 0
2.76736 1
2.77036 0
2.77336 0
2.77637 0
2.77937 1
2.78237 1
2.78537 0
2.78838 0
2.79138 2
2.79438 38
2.79738 52
2.80039 8
2.80339 1
2.80639 1
2.80939 0
2.8124 0
2.8154 0
2.8184 2
2.8214 2
2.82441 70
2.82741 61
2.83041 58
2.83341 66
2.83642 60
2.83942 42
2.84242 0
2.84542 0
2.84843 0
2.85143 1
2.85443 0
2.85743 33
2.86044 62
2.86344 40
2.86644 32
2.86944 66
2.87245 36
2.87545 0
2.87845 0
2.88145 0
2.88446 1
2.88746 0
2.89046 0
2.89346 0
2.89647 0
2.89947 0
2.90247 0
2.90547 0
2.90848 0
2.91148 0
2.91448 0
2.91748 69
2.92049 71
2.92349 0
